timestamp,temp,hum,rain,prev_sm,target_sm
35424000000,23.7,60,0.0,4.75,4.68
35510400000,22.3,73,0.0,4.68,4.62
35596800000,22.2,77,0.0,4.62,4.57
35683200000,23.0,71,0.0,4.57,4.52
35769600000,22.0,78,0.0,4.52,4.47
35856000000,21.9,74,0.0,4.47,4.42
35942400000,22.8,59,15.3,4.42,4.36
36028800000,22.6,63,44.3,4.36,14.3
36115200000,23.4,68,0.0,14.3,21.01
36201600000,21.7,78,0.0,21.01,16.82
36288000000,22.4,75,0.0,16.82,13.63
36374400000,22.7,69,0.0,13.63,11.08
36460800000,22.7,69,0.0,11.08,10.07
36547200000,21.7,79,0.0,10.07,9.75
36633600000,22.2,70,0.0,9.75,9.46
36720000000,23.3,63,0.0,9.46,9.19
36806400000,23.8,63,0.0,9.19,8.94
36892800000,24.0,63,0.0,8.94,8.71
36979200000,24.9,56,0.0,8.71,8.51
37065600000,24.3,57,0.0,8.51,8.34
37152000000,25.0,51,0.0,8.34,8.16
37238400000,24.7,50,0.0,8.16,7.98
37324800000,24.6,54,21.9,7.98,13.14
37411200000,24.6,56,0.0,13.14,13.33
37497600000,24.3,56,0.0,13.33,9.87
37584000000,22.9,66,0.0,9.87,7.9
37670400000,24.7,53,0.0,7.9,7.5
37756800000,24.4,62,0.0,7.5,7.33
37843200000,23.8,67,0.0,7.33,7.16
37929600000,24.1,64,0.0,7.16,6.99
38016000000,23.9,66,12.8,6.99,6.83
38102400000,22.8,74,0.0,6.83,6.68
38188800000,23.5,71,0.0,6.68,6.53
38275200000,23.6,71,0.0,6.53,6.4
38361600000,23.6,72,0.0,6.4,6.26
38448000000,22.5,79,0.0,6.26,6.11
38534400000,23.5,72,0.0,6.11,5.97
38620800000,23.7,71,0.0,5.97,5.85
38707200000,23.7,68,0.0,5.85,5.74
38793600000,24.1,69,0.0,5.74,5.62
38880000000,22.9,77,0.0,5.62,5.5
38966400000,22.3,81,0.0,5.5,5.38
39052800000,22.1,82,0.0,5.38,5.27
39139200000,22.1,78,0.0,5.27,5.16
39225600000,22.7,71,0.0,5.16,5.06
39312000000,22.8,70,0.0,5.06,4.96
39398400000,23.5,65,0.0,4.96,4.86
39484800000,22.9,70,0.0,4.86,4.77
39571200000,23.1,70,0.0,4.77,4.68
39657600000,22.6,75,8.0,4.68,5.67
39744000000,22.1,77,18.7,5.67,14.8
39830400000,21.2,84,4.3,14.8,19.8
39916800000,21.2,83,0.0,19.8,16.76
40003200000,21.5,83,0.0,16.76,13.75
40089600000,21.0,84,0.0,13.75,11.08
40176000000,22.0,74,0.0,11.08,9.26
40262400000,22.0,74,0.0,9.26,8.68
40348800000,22.3,73,0.0,8.68,8.41
40435200000,22.9,70,0.0,8.41,8.15
40521600000,23.1,74,0.0,8.15,7.91
40608000000,23.0,76,8.2,7.91,7.69
40694400000,22.8,75,47.7,7.69,22.58
40780800000,21.9,83,41.1,22.58,42.29
40867200000,21.0,85,6.6,42.29,46.13
