timestamp,temp,hum,rain,prev_sm
711000000,17.9,95.8,0,74.48
711900000,18,96.4,0,74.27
712800000,18.1,94.7,0,74.12
713700000,18.2,94.1,0,73.92
714600000,18.2,93.7,0,73.71
715500000,18.2,93.6,0,73.48
716400000,18.2,93.7,0,73.24
717300000,18.1,93.9,0,73.05
718200000,17.8,94.5,0,72.86
719100000,17.5,95.5,0,72.67
720000000,17.2,95.9,0,72.47
720900000,17,97.7,0,72.28
721800000,17.1,98.8,0,72.11
722700000,17.1,99.5,0,71.97
723600000,17.2,99.3,0,71.71
724500000,17.3,99.9,0,71.43
725400000,17.4,99.8,0,71.17
726300000,17.2,99.6,0,71.01
727200000,17,99.6,0,70.82
728100000,16.9,100,0,70.66
729000000,16.8,100,0,70.44
729900000,16.9,100,0,70.25
730800000,17,100,0,70.07
731700000,17.1,99.7,0,69.88
732600000,17.4,98.7,0,69.63
733500000,17.7,97.2,0,69.45
734400000,18.2,96.1,0,69.29
735300000,18.8,94.6,0,69.15
736200000,19.4,91,0,68.98
737100000,20,86.8,0,68.74
738000000,20.4,84.8,0,68.55
738900000,21.5,80.5,0,68.31
739800000,21.6,77.5,0,67.99
740700000,23.3,72.9,0,67.72
741600000,24.8,68.5,0,67.38
742500000,26.2,62,0,66.92
743400000,30,52.7,0,66.41
744300000,30.8,50.8,0,65.88
745200000,29.3,55.2,0,65.38
746100000,31,51.5,0,64.85
747000000,27.5,54.8,0,64.4
747900000,30.9,48.1,0,63.87
748800000,30.8,50.9,0,63.23
749700000,27.9,54.7,0,62.75
750600000,28.9,54.3,0,62.24
751500000,29.9,49.3,0,61.66
752400000,29.9,49.7,0,61.14
753300000,30.1,49.8,0,60.62
754200000,34.1,43.4,0,59.98
755100000,34.5,39.9,0,59.28
756000000,34.6,39.9,0,58.56
756900000,36.9,37.3,0,57.69
757800000,38.2,38,0,56.91
758700000,35.4,38.1,0,56.15
759600000,35.4,37.1,0,55.42
760500000,33.9,45.1,0,54.66
761400000,28.7,47.9,0,54.16
762300000,28.2,47.9,0,53.65
763200000,28.2,51.8,0,53.13
764100000,28.2,50.3,0,52.59
765000000,27.8,49,0,52.14
765900000,27.5,49.7,0,51.67
766800000,26.3,52.4,0,51.25
767700000,26.3,52.4,0,50.85
768600000,26.3,53.7,0,50.42
769500000,26.2,52,0,49.98
770400000,26.2,52,0,49.61
771300000,26,52.2,0,49.13
772200000,25.6,53.2,0,48.69
773100000,24.9,55.1,0,48.28
774000000,24.3,59.3,0,47.96
774900000,23.3,69.7,0,47.67
775800000,22.6,74.1,0,47.38
776700000,22.4,74.8,0,47.12
777600000,22.3,74.3,0,46.91
778500000,22.3,74.3,0,46.59
779400000,22.1,73.6,0,46.28
780300000,21.9,72.6,0,45.97
781200000,21.5,74.5,0,45.66
782100000,21.2,76.5,0,45.41
783000000,21,78.1,0,45.12
783900000,20.8,79,0,44.89
784800000,20.7,79.6,0,44.65
785700000,20.7,79.4,0,44.38
786600000,20.7,78.7,0,44.17
787500000,20.4,79.8,0,43.97
788400000,20.2,81.1,0,43.8
789300000,20,82.3,0,43.64
790200000,19.8,83.6,0,43.38
791100000,19.7,84.5,0,43.1
792000000,19.7,85.3,0,42.86
792900000,19.6,85.7,0,42.65
793800000,19.4,86.3,0,42.45
794700000,19.1,88.4,0,42.23
795600000,18.8,88.6,0,42.02
796500000,18.7,89.8,0,41.78
797400000,18.6,89.9,0,41.55
798300000,18.5,90.2,0,41.29
799200000,18.4,90.8,0,41.08
800100000,18.4,91.1,0,40.89
801000000,18.5,91.6,0,40.64
801900000,18.5,91.7,0,40.43
802800000,18.6,91.5,0,40.26
803700000,18.5,92.6,0,40.06
804600000,18.3,93.6,0,39.94
805500000,18.2,94.5,0,39.77
806400000,18.2,94.7,0,39.56
807300000,18,94.7,0,39.35
808200000,17.9,95.2,0,39.21
809100000,18,96.3,0,39.04
810000000,18.1,95.5,0,38.8
810900000,18,95.4,0,38.67
811800000,17.9,96.2,0,38.44
812700000,17.9,96.8,0,38.15
813600000,17.6,100,0,37.97
814500000,17.1,100,0,37.77
815400000,16.8,100,0,37.59
816300000,16.7,100,0,37.44
817200000,16.7,100,0,37.29
818100000,16.7,100,0,37.06
819000000,16.8,100,0,36.84
819900000,16.9,100,0,36.63
820800000,17,100,0,36.41
821700000,17.1,100,0,36.16
822600000,17.2,100,0,35.98
823500000,17.4,100,0,35.82
824400000,17.8,100,0,35.62
825300000,18,100,0,35.46
826200000,18.1,100,0,35.22
827100000,20.4,92,0,35.05
828000000,20.4,91.1,0,34.88
828900000,21.5,82.8,0,34.61
829800000,24.1,76.3,0,34.33
830700000,24.2,70.6,0,33.99
831600000,26.8,65.1,0,33.53
832500000,29.5,54.8,0.1,47.14
833400000,30,50.7,0.1,57.47
834300000,31.8,46.7,0.1,67.44
835200000,29,49.7,0,66.97
836100000,30.9,49.8,0,66.4
837000000,30.2,46.6,0,65.82
837900000,32.6,43.1,0,65.19
838800000,31.6,47.1,0,64.61
839700000,31.9,45.4,0,63.99
840600000,33.4,39.9,0,63.27
841500000,33,41.7,0,62.6
842400000,32.3,41.4,0,62.02
843300000,31.4,41.6,0,61.5
844200000,29.5,45.5,0,60.98
845100000,27.9,47.8,0,60.52
846000000,27.6,43.8,0,60.05
846900000,27.8,46.7,0,59.62
847800000,27.4,48.3,0,59.21
848700000,27.4,48,0,58.77
849600000,27.3,49.3,0,58.33
850500000,27.3,51.3,0,57.81
851400000,27.6,51.2,0,57.35
852300000,27.7,50.3,0,56.86
853200000,27.8,50,0,56.38
854100000,49.8,26.8,0,55.17
855000000,48.7,26.2,0,53.93
855900000,33.6,37.7,0,53.25
856800000,29.2,45.4,0,52.74
857700000,25.4,54.6,0,52.33
858600000,24.7,58.5,0,52.05
859500000,24.3,61.6,0,51.74
860400000,0,0,0,51.52
861300000,0,0,0,51.32
862200000,24,63.9,0,50.99
863100000,24,63.8,0,50.63
864000000,24,63.9,0,50.38
864900000,23.9,65.3,0,50
865800000,23.7,66.6,0,49.63
866700000,23.5,67.8,0,49.31
867600000,23.3,68.5,0,48.98
868500000,23.1,69.6,0,48.7
869400000,22.8,70.3,0,48.33
870300000,22.6,71.8,0,48.05
871200000,22.4,73.1,0,47.78
872100000,22.2,74.3,0,47.44
873000000,22,75.7,0,47.18
873900000,21.8,76.6,0,46.89
874800000,21.6,76.7,0,46.68
875700000,21.4,77.2,0,46.43
876600000,21.2,77.5,0,46.12
877500000,21,78.4,0,45.86
878400000,20.8,78.9,0,45.61
879300000,22.9,75.2,0,45.3
880200000,23,76,0,45.03
881100000,23.1,74.8,0,44.71
882000000,23.2,71,0,44.41
882900000,19.5,88.6,0,44.27
883800000,-99,-99,0,44.01
884700000,-99,-99,0,43.84
885600000,-99,-99,0,43.62
886500000,-99,-99,0,43.41
887400000,-99,-99,0,43.24
888300000,-99,-99,0,43.05
889200000,-99,-99,0,42.86
890100000,-99,-99,0,42.69
891000000,-99,-99,0,42.52
891900000,-99,-99,0,42.33
892800000,22.6,74,0,42.07
893700000,22.6,74.2,0,41.73
894600000,23.5,74.4,0,41.42
895500000,28.4,58.6,0,40.89
896400000,30,53.2,0,40.38
897300000,31,50.5,0,39.75
898200000,31.3,50.1,0,39.09
899100000,32.5,46.4,0,38.4
900000000,31.9,48.3,0,37.73
900900000,33.3,45.2,0,37.05
901800000,32.9,45.8,0,36.45
902700000,33.9,43.4,0,35.7
903600000,33.9,41.4,0,35.04
904500000,34.5,41.7,0,34.3
905400000,33.4,41.8,0,33.64
906300000,31.9,43.6,0,32.96
907200000,31.5,42.7,0,32.33
908100000,30.5,46.2,0,31.7
909000000,29.3,45.5,0,31.17
909900000,28.9,48.5,0,30.61
910800000,28.8,48.1,0,30.1
911700000,28.6,46.6,0,29.6
912600000,28.3,46.3,0,29.11
913500000,28.2,46.9,0,28.68
914400000,28.2,49,0,28.16
915300000,27.9,48,0,27.71
916200000,27.9,50.9,0,27.22
917100000,27.6,52.1,0,26.73
918000000,27.1,53.9,0,26.26
918900000,26.3,57.4,0,25.85
919800000,25.8,61.7,0,25.47
920700000,24.9,63.1,0,25.1
921600000,24.3,64.3,0,24.74
922500000,23.7,68.7,0,24.39
923400000,23.7,68.8,0,24.07
924300000,23.5,70,0,23.78
925200000,23.3,70.6,0,23.42
926100000,23.1,71.8,0,23.11
927000000,22.9,72.8,0,22.83
927900000,22.7,73.4,0,22.51
928800000,22.7,73.4,0,22.29
929700000,22.2,75.5,0,22.04
930600000,21.9,76.8,0,21.83
931500000,21.7,77.7,0,21.59
932400000,21.6,78.7,0,21.32
933300000,21.4,79.6,0,21.13
934200000,21.2,80.8,0,20.89
935100000,21,81.6,0,20.66
936000000,20.8,82.3,0,20.4
936900000,20.7,83.4,0,20.2
937800000,20.6,84.1,0,19.93
938700000,20.5,84.5,0,19.67
939600000,20.5,84.7,0,19.44
940500000,20.8,83.7,0,19.13
941400000,20.8,83.7,0,18.93
942300000,20.4,85.1,0,18.72
943200000,20.2,85.3,0,18.45
944100000,18.9,90.8,0,18.3
945000000,18.9,90.1,0,18.13
945900000,19,89.7,0,17.97
946800000,19,89.6,0,17.78
947700000,19.3,90.1,0,17.51
948600000,19.6,87.6,0,17.3
949500000,19.8,86.5,0,17.15
950400000,20.2,85.1,0,17
951300000,20.7,83.7,0,16.73
952200000,21.3,81.6,0,16.41
953100000,28.4,56.1,0,15.9
954000000,27.5,55.9,0,15.46
954900000,27.6,56.9,0,15.03
955800000,28.2,56.7,0,14.58
956700000,32.1,47.9,0,13.99
957600000,32.9,45.1,0,13.32
958500000,33.1,44.6,0,12.67
959400000,34.5,43.3,0,11.97
960300000,32.8,44.5,0,11.29
961200000,32,43.8,0,10.64
962100000,31.4,45.8,0,10.02
963000000,30.7,47.8,0,9.51
963900000,33,42.7,0,9.28
964800000,34.1,39,0,9.07
965700000,33.9,40,0,8.91
966600000,31.8,41.9,0,8.73
967500000,30.8,46.8,0,8.55
968400000,29.3,47.5,0,8.39
969300000,28.8,46.7,0,8.25
970200000,28.6,46.8,0,8.09
971100000,28.5,49.2,0,7.98
972000000,28.5,49.6,0,7.82
972900000,28.2,50.1,0,7.67
973800000,28.2,51.2,0,7.52
974700000,27.6,50.4,0,7.41
975600000,27.3,51.9,0,7.3
976500000,27.2,52.7,0,7.16
977400000,27,52.9,0,7.04
978300000,26.8,54.2,0,6.89
979200000,26.3,53.3,0,6.79
980100000,25.9,54.6,0,6.67
981000000,25.6,56.5,0,6.58
981900000,24.9,65.7,0,6.45
982800000,24,69,0,6.37
983700000,23.3,72,0,6.29
984600000,22.8,74,0,6.23
985500000,22.5,74.8,0,6.15
986400000,22.3,75.5,0,6.05
987300000,22,76.1,0,5.96
988200000,21.8,77,0,5.91
989100000,21.5,77.9,0,5.81
990000000,21.3,79.1,0,5.75
990900000,21,79.8,0,5.73
991800000,20.8,80.9,0,5.65
992700000,20.5,82.7,0,5.62
993600000,20.3,83,0,5.53
994500000,20.2,83,0,5.48
995400000,20,83.7,0,5.46
996300000,19.8,84.2,0,5.39
997200000,19.6,84.9,0,5.31
998100000,19.4,85.7,0.05,17.07
999000000,19.3,85.8,0,16.87
999900000,19.3,86,0,16.73
1000800000,19,88,0,16.51
1001700000,18.9,88.8,0,16.36
1002600000,18.9,88.6,0,16.18
1003500000,18.8,88.6,0,15.91
1004400000,18.5,90.2,0,15.66
1005300000,18.8,89.6,0,15.45
1006200000,19.2,88.8,0,15.26
1007100000,19.3,88,0,15.08
1008000000,19.5,87.4,0,14.84
1008900000,19.6,87.2,0,14.65
1009800000,19.5,87.3,0,14.41
1010700000,19.2,88.1,0,14.26
1011600000,19.1,88.6,0,13.99
1012500000,18.8,90.5,0,13.79
1013400000,18.7,91.9,0,13.6
1014300000,18.8,92.4,0,13.39
1015200000,18.7,92.3,0,13.17
1016100000,18.6,92.6,0,12.93
1017000000,18.3,93.7,0,12.69
1017900000,18,94.8,0,12.54
1018800000,17.8,95.8,0,12.38
1019700000,17.5,96.6,0,12.19
1020600000,17.4,95.7,0,11.94
1021500000,17.4,96.3,0,11.68
1022400000,17.5,96.1,0,11.49
1023300000,17.5,95.6,0,11.27
1024200000,17.3,95.6,0,11.06
1025100000,17.1,96.5,0,10.89
1026000000,16.9,97.2,0,10.68
1026900000,16.9,98,0,10.47
1027800000,17,98.7,0,10.24
1028700000,17.3,98.2,0,10.01
1029600000,17.6,96.8,0,9.77
1030500000,17.9,96.4,0,9.71
1031400000,18.1,95.7,0,9.65
1032300000,18.7,94.3,0,9.63
1033200000,19.3,91.6,0,9.57
1034100000,19.5,90.4,0,9.55
1035000000,20.3,87,0,9.45
1035900000,21.2,82.7,0,9.35
1036800000,22.8,77.7,0,9.27
1037700000,25.4,68.3,0,9.11
1038600000,28.3,62.2,0,8.96
1039500000,29.3,56.6,0,8.84
1040400000,30.1,52.6,0,8.71
1041300000,31.5,49.6,0,8.56
1042200000,30.8,51.2,0,8.35
1043100000,31.1,50,0,8.14
1044000000,30.4,52.9,0,7.96
1044900000,30.6,50.7,0,7.77
1045800000,30.9,49.2,0,7.62
1046700000,31,50.5,0,7.49
1047600000,30.7,50.2,0,7.32
1048500000,31.1,51.3,0,7.17
1049400000,31.5,46.7,0,6.97
1050300000,31.3,48.5,0,6.82
1051200000,30.8,50.7,0,6.67
1052100000,30.5,49.1,0,6.51
1053000000,30.6,48,0,6.3
1053900000,30.1,48.9,0,6.13
1054800000,29.5,47.9,0,5.95
1055700000,29.4,49.6,0,5.8
1056600000,29.2,49.9,0,5.66
1057500000,29.2,49.8,0,5.5
1058400000,28.8,49.7,0,5.34
1059300000,28.8,49.9,0,5.21
1060200000,28.1,51,0,5.09
1061100000,27.8,52.2,0,4.96
1062000000,27.4,50.2,0,4.83
1062900000,27,54,0,4.67
1063800000,26.9,54.6,0,4.5
1064700000,26.4,56.9,0,4.38
1065600000,26,55.4,0,4.28
1066500000,25.6,59.1,0,4.18
1067400000,25,61.7,0,4.08
1068300000,24.5,61.3,0,3.97
1069200000,24,65.3,0,3.87
1070100000,23.5,67,0,3.99
1071000000,23.1,69,0,3.87
1071900000,22.7,70.4,0,4.23
1072800000,22.4,71.4,0,4.13
1073700000,22.1,72.1,0,4
1074600000,21.8,74,0,3.92
1075500000,21.5,75.4,0,3.82
1076400000,21.3,77.1,0,4.2
1077300000,21,77.6,0,4.11
1078200000,20.6,79.6,0,4.03
1079100000,20.4,81.9,0,3.98
1080000000,20.1,82.6,0,3.92
1080900000,19.7,83.8,0,3.89
1081800000,19.5,85.5,0,3.85
1082700000,19,86.1,0,3.99
1083600000,19,86.1,0,3.93
1084500000,18.4,88.3,0,3.9
1085400000,18.2,89.6,0,3.85
1086300000,18,90.3,0,3.82
1087200000,31.1,49.4,0,3.8
1088100000,33.8,43.9,0,3.98
1089000000,33.9,42.5,0,4.28
1089900000,34.1,40.9,0,4.07
1090800000,36,35.8,0,3.84
1091700000,36,35.9,0,4.33
1092600000,36.5,37.7,0,4.07
1093500000,36.5,37.7,0,3.88
1094400000,36.2,36,0,4.05
1095300000,36.6,35.7,0,4.25
1096200000,36.6,35.9,0,4.01
1097100000,38.8,33.5,0,3.88
1098000000,38.8,33.5,0,4.17
1098900000,38.5,34.7,0,3.89
1099800000,37.6,34.7,0,4.14
1100700000,36.2,36.3,0,3.87
1101600000,34.5,38.6,0,4.04
1102500000,32.2,42,0,3.86
1103400000,30.6,46,0,4.1
1104300000,30,46.2,0,3.91
1105200000,30,44.1,0,4.11
1106100000,29.7,47,0,3.97
1107000000,29.2,46.7,0,3.83
1107900000,28.6,49.7,0,4.21
1108800000,28.3,46.7,0,4.07
1109700000,28.3,48.5,0,3.93
1110600000,27.9,50.3,0,4.1
1111500000,27.5,51.7,0,4
1112400000,26.8,53.8,0,3.85
1113300000,26.1,56.1,0,4.25
1114200000,25.3,58.4,0,4.1
1115100000,24.7,60.7,0,3.98
1116000000,24.1,63.2,0,3.88
1116900000,23.7,65.7,0,4.49
1117800000,21.5,70.2,0,4.43
1118700000,24.9,100,0,4.33
1119600000,28.3,55.8,0,4.2
1120500000,27.4,56.6,0,4.04
1121400000,23.9,60.5,0,3.91
1122300000,23.9,60.5,0,3.82
1123200000,23.4,61.4,0,4
1124100000,23,64,0,3.87
1125000000,22.5,65,0,4.42
1125900000,22.1,65.9,0,4.36
1126800000,21.7,68.4,0,4.25
1127700000,21.3,69.9,0,4.16
1128600000,21,71.7,0,4.08
1129500000,20.7,73.7,0,3.98
1130400000,17.1,100,0,3.92
1131300000,22.4,73.8,0,3.86
